1.44434		389.636		36.566021		389.636
1.27243		391.613		36.566541		391.613
1.41427		393.591		36.567189		393.591
1.47321		395.568		36.569347		395.568
1.48078		397.545		36.569752		397.545
1.25189		399.523		36.571107		399.523
0.99130		401.500		36.571111		401.500
1.35604		403.478		36.571569		403.478
1.66958		405.455		36.572184		405.455
1.37195		407.432		36.573512		407.432
1.13245		409.410		36.573924		409.410
1.47798		411.387		36.574582		411.387
1.41239		413.364		36.575864		413.364
1.43483		415.341		36.576781		415.341
1.73776		417.319		36.578350		417.319
1.64440		419.296		36.580085		419.296
1.44921		421.273		36.580968		421.273
1.57546		423.250		36.581515		423.250
1.70095		425.227		36.582074		425.227
1.45073		427.204		36.582861		427.204
1.07083		429.181		36.583177		429.181
1.12883		431.159		36.583132		431.159
1.55169		433.136		36.584268		433.136
1.71595		435.113		36.586346		435.113
1.57709		437.090		36.587843		437.090
1.43682		439.067		36.589357		439.067
1.32643		441.044		36.590506		441.044
1.34579		443.021		36.591830		443.021
1.41564		444.998		36.592684		444.998
1.57011		446.975		36.593487		446.975
1.61647		448.951		36.594982		448.951
1.46346		450.928		36.595746		450.928
1.51561		452.905		36.596333		452.905
1.77138		454.882		36.598024		454.882
1.49266		456.859		36.600628		456.859
0.97819		458.836		36.600683		458.836
1.19702		460.813		36.601124		460.813
1.55412		462.789		36.602833		462.789
1.50495		464.766		36.604492		464.766
1.38191		466.743		36.605775		466.743
1.53978		468.720		36.606008		468.720
1.55678		470.696		36.607847		470.696
1.40165		472.673		36.608756		472.673
1.46025		474.650		36.609879		474.650
1.25782		476.626		36.611613		476.626
1.14535		478.603		36.612053		478.603
1.57246		480.579		36.612599		480.579
1.46929		482.556		36.614605		482.556
1.35308		484.533		36.615116		484.533
1.01262		486.509		36.616445		486.509
0.77962		488.486		36.616232		488.486
0.45890		490.462		36.616665		490.462
0.70474		492.439		36.616754		492.439
1.56354		494.415		36.619567		494.415
1.26011		496.392		36.622038		496.392
1.09350		498.368		36.622822		498.368
1.19014		500.345		36.623830		500.345
1.44789		502.321		36.624729		502.321
1.50995		504.297		36.626374		504.297
1.32407		506.274		36.627387		506.274
1.59913		508.250		36.628343		508.250
1.57473		510.226		36.630463		510.226
0.99754		512.203		36.631342		512.203
1.02475		514.179		36.631549		514.179
1.67812		516.155		36.632750		516.155
1.65585		518.132		36.635497		518.132
1.36354		520.108		36.636565		520.108
1.54251		522.084		36.637574		522.084
1.67341		524.060		36.639003		524.060
1.61005		526.036		36.640681		526.036
1.21356		528.012		36.641858		528.012
1.13440		529.989		36.642312		529.989
1.37829		531.965		36.643547		531.965
1.19540		533.941		36.645099		533.941
1.02231		535.917		36.645455		535.917
1.40930		537.893		36.646190		537.893
1.71773		539.869		36.647828		539.869
1.44564		541.845		36.649693		541.845
1.18461		543.821		36.650622		543.821
1.03345		545.797		36.651605		545.797
1.17847		547.773		36.652195		547.773
1.31684		549.749		36.653616		549.749
1.18498		551.725		36.654523		551.725
1.22487		553.701		36.655051		553.701
1.26578		555.775		36.656045		555.775
1.45449		557.653		36.656897		557.653
1.46515		559.628		36.658525		559.628
1.38010		561.604		36.659378		561.604
1.40159		563.580		36.660916		563.580
0.78136		565.655		36.662652		565.655
0.71124		567.532		36.662817		567.532
1.18726		569.507		36.663707		569.507
1.35175		571.483		36.664861		571.483
1.28053		573.459		36.666285		573.459
1.20970		575.435		36.666933		575.435
1.24753		577.410		36.668073		577.410
1.29337		579.386		36.669025		579.386
1.39269		581.362		36.670260		581.362
1.43507		583.337		36.671585		583.337
1.40288		585.313		36.673374		585.313
1.33149		587.288		36.674152		587.288
1.14506		589.264		36.675001		589.264
0.96653		591.240		36.675369		591.240
1.04352		593.215		36.675913		593.215
1.18109		595.191		36.676213		595.191
1.32531		597.166		36.676759		597.166
1.58401		599.142		36.678153		599.142
1.14661		601.117		36.680894		601.117
0.68345		603.092		36.680948		603.092
1.15469		605.068		36.681428		605.068
1.31669		607.043		36.682805		607.043
1.29751		609.019		36.683834		609.019
1.27623		610.994		36.685147		610.994
1.18657		612.969		36.686029		612.969
1.10478		614.945		36.686970		614.945
1.29793		616.920		36.687430		616.920
1.53468		618.895		36.689068		618.895
1.45502		620.871		36.690411		620.871
1.64720		622.846		36.691899		622.846
1.65633		624.821		36.694633		624.821
1.41421		626.796		36.696343		626.796
1.33475		628.771		36.697355		628.771
1.08485		630.747		36.698158		630.747
1.00058		632.722		36.698508		632.722
1.00007		634.697		36.699136		634.697
1.21742		636.672		36.699602		636.672
1.38036		638.647		36.700943		638.647
1.32819		640.622		36.701895		640.622
1.72222		642.696		36.703599		642.696
1.59218		644.572		36.706305		644.572
1.21649		646.547		36.707215		646.547
1.25320		648.522		36.708073		648.522
1.20695		650.497		36.708968		650.497
1.12036		652.472		36.709729		652.472
1.43358		654.447		36.710528		654.447
1.26000		656.422		36.712363		656.422
0.93595		658.397		36.712807		658.397
1.19968		660.372		36.713611		660.372
1.21185		662.347		36.714467		662.347
1.13589		664.322		36.715545		664.322
1.31740		666.296		36.715916		666.296
1.23454		668.271		36.716925		668.271
0.95570		670.246		36.717255		670.246
0.94884		672.221		36.717682		672.221
1.15626		674.196		36.718270		674.196
1.22674		676.170		36.719386		676.170
1.17540		678.145		36.720138		678.145
1.18067		680.120		36.721168		680.120
1.05583		682.094		36.721968		682.094
1.28973		684.069		36.722525		684.069
1.34247		686.044		36.724058		686.044
1.09933		688.018		36.724829		688.018
1.32638		689.993		36.725787		689.993
1.26287		691.968		36.727877		691.968
1.18336		693.942		36.728394		693.942
1.30570		695.917		36.729402		695.917
1.01034		697.891		36.730396		697.891
1.07775		699.866		36.731103		699.866
1.33940		701.840		36.732688		701.840
1.14588		703.815		36.733898		703.815
1.11647		705.789		36.734838		705.789
1.34074		707.764		36.736108		707.764
1.21378		709.738		36.737128		709.738
1.13997		711.712		36.737911		711.712
1.21692		713.687		36.739086		713.687
1.35577		715.661		36.740097		715.661
1.56620		717.636		36.741899		717.636
1.48931		719.610		36.743775		719.610
0.88945		721.584		36.745224		721.584
0.85820		723.558		36.745110		723.558
1.25984		725.533		36.746041		725.533
1.22377		727.507		36.747125		727.507
1.46905		729.481		36.748330		729.481
1.68088		731.554		36.750345		731.554
1.44230		733.430		36.751885		733.430
1.03040		735.404		36.752963		735.404
0.95165		737.378		36.753254		737.378
1.20834		739.352		36.753877		739.352
1.13367		741.326		36.755068		741.326
0.98012		743.300		36.755476		743.300
0.98300		745.274		36.756097		745.274
0.95018		747.248		36.756619		747.248
1.14181		749.223		36.757260		749.223
1.07816		751.197		36.758375		751.197
0.91115		753.171		36.758922		753.171
1.25760		755.145		36.759546		755.145
1.26196		757.119		36.761206		757.119
1.03367		759.092		36.761843		759.092
1.25137		761.066		36.762596		761.066
1.62128		763.040		36.763826		763.040
1.56550		765.014		36.766002		765.014
1.16973		766.988		36.767114		766.988
1.15450		768.962		36.767902		768.962
1.33260		770.936		36.769128		770.936
1.13819		772.910		36.770514		772.910
0.84734		774.883		36.770981		774.883
1.02333		776.857		36.771444		776.857
1.08508		778.831		36.772567		778.831
0.95041		780.805		36.773110		780.805
1.01032		782.778		36.773700		782.778
1.18504		784.752		36.774468		784.752
1.11078		786.726		36.775556		786.726
1.06312		788.699		36.776105		788.699
1.18848		790.673		36.777120		790.673
1.02747		792.647		36.778077		792.647
0.68849		794.620		36.778590		794.620
0.56049		796.594		36.778765		796.594
0.91558		798.568		36.779060		798.568
0.99898		800.541		36.780005		800.541
0.76062		802.515		36.780345		802.515
0.91535		804.488		36.780731		804.488
1.21151		806.462		36.781552		806.462
1.42188		808.435		36.782712		808.435
1.18506		810.409		36.784291		810.409
0.82585		812.382		36.784780		812.382
0.96750		814.355		36.785211		814.355
0.97929		816.329		36.786037		816.329
1.01236		818.302		36.786499		818.302
1.06486		820.276		36.787499		820.276
0.96624		822.249		36.788111		822.249
1.22055		824.222		36.788830		824.222
1.24728		826.196		36.790235		826.196
1.06619		828.169		36.790971		828.169
1.21017		830.142		36.791751		830.142
1.24684		832.115		36.792904		832.115
1.35967		834.089		36.793818		834.089
1.50073		836.062		36.795507		836.062
1.38767		838.035		36.796847		838.035
1.06885		840.008		36.798048		840.008
